x,y,walls
15,35,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
16,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
17,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
18,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
19,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
20,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
21,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
22,35,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
23,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
24,35,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
25,35,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
26,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
27,35,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
28,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
29,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
30,35,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
31,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
32,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
33,35,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
34,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
35,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
36,35,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
37,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
38,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
40,35,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
41,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
42,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
43,35,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
44,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
45,35,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
46,35,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
47,35,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
